,titres,liens,composes
1041,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-en-velours-cotele-bebe-noisette.htm?ProductId=702090788&amp;FiltreCouleur=6529&amp;t=1"">Pantalon en velours côtelé bébé - noisette</a>",/pantalon-en-velours-cotele-bebe-noisette.htm?ProductId=702090788&FiltreCouleur=6529&t=1,"['98% coton', '2% �lasthanne']"
1042,"<a class=""omnitureproductlink product-image-link"" href=""/legging-en-tricot-bebe-beige.htm?ProductId=702090727&amp;FiltreCouleur=6329&amp;t=1"">Legging en tricot bébé - beige</a>",/legging-en-tricot-bebe-beige.htm?ProductId=702090727&FiltreCouleur=6329&t=1,"['54% viscose', '28% polyester', '18% polyamide']"
1043,"<a class=""omnitureproductlink product-image-link"" href=""/lot-de-5-bodies-bebe-manches-longues-animaux-voyageurs-lot-bleu.htm?ProductId=700040455&amp;FiltreCouleur=6401&amp;t=1"">Lot de 5 bodies bébé manches longues animaux voyageurs -...</a>",/lot-de-5-bodies-bebe-manches-longues-animaux-voyageurs-lot-bleu.htm?ProductId=700040455&FiltreCouleur=6401&t=1,['100% coton']
1044,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-en-serge-double-bebe-garcon-chamois.htm?ProductId=702090584&amp;FiltreCouleur=6529&amp;t=1"">Pantalon en sergé doublé bébé garçon - chamois</a>",/pantalon-en-serge-double-bebe-garcon-chamois.htm?ProductId=702090584&FiltreCouleur=6529&t=1,"['98% coton', '2% �lasthanne', '95% coton', '5% �lasthanne']"
1045,"<a class=""omnitureproductlink product-image-link"" href=""/robe-imprimee-bebe-manches-papillon-marine-imprime.htm?ProductId=702140371&amp;FiltreCouleur=6396&amp;t=1"">Robe imprimée bébé manches papillon - marine imprimé</a>",/robe-imprimee-bebe-manches-papillon-marine-imprime.htm?ProductId=702140371&FiltreCouleur=6396&t=1,['100% coton']
1046,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-bonnet-snood-moufles-bebe-fille-bleu-ardoise-fonce-raye.htm?ProductId=700020378&amp;FiltreCouleur=6398&amp;t=1"">Ensemble bonnet + snood + moufles bébé fille - bleu ardoise...</a>",/ensemble-bonnet-snood-moufles-bebe-fille-bleu-ardoise-fonce-raye.htm?ProductId=700020378&FiltreCouleur=6398&t=1,"['60% coton', '40% acrylique', '100% polyester']"
1047,"<a class=""omnitureproductlink product-image-link"" href=""/blouson-a-capuche-bebe-garcon-sauge.htm?ProductId=702060327&amp;FiltreCouleur=6729&amp;t=1"">Blouson à capuche bébé garçon - sauge</a>",/blouson-a-capuche-bebe-garcon-sauge.htm?ProductId=702060327&FiltreCouleur=6729&t=1,"['100% polyester', '100% polyester']"
1048,"<a class=""omnitureproductlink product-image-link"" href=""/t-shirt-brode-bebe-manches-longues-vert-grise.htm?ProductId=700240878&amp;FiltreCouleur=6720&amp;t=1"">T-shirt brodé bébé manches longues - vert grisé</a>",/t-shirt-brode-bebe-manches-longues-vert-grise.htm?ProductId=700240878&FiltreCouleur=6720&t=1,['100% coton']
1049,"<a class=""omnitureproductlink product-image-link"" href=""/salopette-en-velours-imprime-bebe-vert-moyen-aop-18-0426-tcx.htm?ProductId=702170445&amp;FiltreCouleur=6726&amp;t=1"">Salopette en velours imprimé bébé - vert moyen aop -...</a>",/salopette-en-velours-imprime-bebe-vert-moyen-aop-18-0426-tcx.htm?ProductId=702170445&FiltreCouleur=6726&t=1,"['100% coton', '100% coton']"
1050,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-bebe-velours-cotele-marron.htm?ProductId=702090807&amp;FiltreCouleur=6529&amp;t=1"">Pantalon bébé velours côtelé - marron</a>",/pantalon-bebe-velours-cotele-marron.htm?ProductId=702090807&FiltreCouleur=6529&t=1,['pur coton']
1051,"<a class=""omnitureproductlink product-image-link"" href=""/sous-pull-raye-bebe-petit-marin-gris-chine.htm?ProductId=341002440&amp;FiltreCouleur=0613&amp;t=1"">Sous-pull rayé bébé ""petit marin"" - gris chiné</a>",/sous-pull-raye-bebe-petit-marin-gris-chine.htm?ProductId=341002440&FiltreCouleur=0613&t=1,"['95% coton', '5% �lasthanne', '66% coton', '30% viscose', '5% �lasthanne']"
1052,"<a class=""omnitureproductlink product-image-link"" href=""/lot-de-2-pyjamas-en-molleton-bebe-ouverture-naissance-lot-rose-fume.htm?ProductId=700130904&amp;FiltreCouleur=6621&amp;t=1"">Lot de 2 pyjamas en molleton bébé ouverture naissance - lot...</a>",/lot-de-2-pyjamas-en-molleton-bebe-ouverture-naissance-lot-rose-fume.htm?ProductId=700130904&FiltreCouleur=6621&t=1,"['80% coton', '20% polyester']"
1053,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-bebe-2-pieces-coton-bio-petit-bateau-ecru.htm?ProductId=341003567&amp;FiltreCouleur=0401&amp;t=1"">Ensemble bébé 2 pièces coton bio PETIT BATEAU - écru</a>",/ensemble-bebe-2-pieces-coton-bio-petit-bateau-ecru.htm?ProductId=341003567&FiltreCouleur=0401&t=1,[]
1054,"<a class=""omnitureproductlink product-image-link"" href=""/robe-disney-minnie-en-gaze-de-coton-marine.htm?ProductId=706000696&amp;FiltreCouleur=6400&amp;t=1"">Robe Disney Minnie® en gaze de coton - marine</a>",/robe-disney-minnie-en-gaze-de-coton-marine.htm?ProductId=706000696&FiltreCouleur=6400&t=1,['pur coton']
1055,"<a class=""omnitureproductlink product-image-link"" href=""/robe-en-molleton-flamme-bebe-fille-encre-imprime.htm?ProductId=702140294&amp;FiltreCouleur=6396&amp;t=1"">Robe en molleton flammé bébé fille - encre imprimé</a>",/robe-en-molleton-flamme-bebe-fille-encre-imprime.htm?ProductId=702140294&FiltreCouleur=6396&t=1,['pur coton']
1056,"<a class=""omnitureproductlink product-image-link"" href=""/dors-bien-bebe-fille-en-velours-ouverture-pont-ivoire-imprime.htm?ProductId=700130908&amp;FiltreCouleur=6346&amp;t=1"">Dors-bien bébé fille en velours ouverture pont - ivoire...</a>",/dors-bien-bebe-fille-en-velours-ouverture-pont-ivoire-imprime.htm?ProductId=700130908&FiltreCouleur=6346&t=1,['pur coton']
1057,"<a class=""omnitureproductlink product-image-link"" href=""/pull-bebe-en-lambswool-cyrillus-vert-sauge.htm?ProductId=341005070&amp;FiltreCouleur=1318&amp;t=1"">Pull bébé en  Lambswool CYRILLUS - vert sauge</a>",/pull-bebe-en-lambswool-cyrillus-vert-sauge.htm?ProductId=341005070&FiltreCouleur=1318&t=1,"['70% lambswool', '30% polyamideo']"
1058,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-bebe-en-tricot-cyrillus-gris-chine.htm?ProductId=341005043&amp;FiltreCouleur=0613&amp;t=1"">Ensemble bébé en tricot CYRILLUS - gris chiné</a>",/ensemble-bebe-en-tricot-cyrillus-gris-chine.htm?ProductId=341005043&FiltreCouleur=0613&t=1,"['38% laine', '36% viscose', '21% polyamide', '5% cachemireo']"
1059,"<a class=""omnitureproductlink product-image-link"" href=""/jean-avec-ceinture-en-tissu-bebe-denim-brut.htm?ProductId=702090725&amp;FiltreCouleur=6399&amp;t=1"">Jean avec ceinture en tissu bébé - denim brut</a>",/jean-avec-ceinture-en-tissu-bebe-denim-brut.htm?ProductId=702090725&FiltreCouleur=6399&t=1,['100% coton']
1060,"<a class=""omnitureproductlink product-image-link"" href=""/combinaison-pilote-bebe-motif-frimousse-doublee-et-ouatinee-bleu-clair.htm?ProductId=700120049&amp;FiltreCouleur=6410&amp;t=1"">Combinaison-pilote bébé motif frimousse doublée et ouatinée...</a>",/combinaison-pilote-bebe-motif-frimousse-doublee-et-ouatinee-bleu-clair.htm?ProductId=700120049&FiltreCouleur=6410&t=1,"['100% polyesterDoublure', '100% polyesterOuatinage', '100% polyester']"
1061,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-chemise-et-pantalon-raye-bebe-de-ceremonie-ivoire.htm?ProductId=702041111&amp;FiltreCouleur=6349&amp;t=1"">Ensemble chemise et pantalon rayé bébé de cérémonie - ivoire</a>",/ensemble-chemise-et-pantalon-raye-bebe-de-ceremonie-ivoire.htm?ProductId=702041111&FiltreCouleur=6349&t=1,"['100% coton', '60% coton', '40% viscose', '100% coton']"
1062,"<a class=""omnitureproductlink product-image-link"" href=""/lot-de-2-paires-de-collants-bebe-en-maille-cotelee-caramel.htm?ProductId=700080104&amp;FiltreCouleur=0810&amp;t=1"">Lot de 2 paires de collants bébé en maille côtelée - caramel</a>",/lot-de-2-paires-de-collants-bebe-en-maille-cotelee-caramel.htm?ProductId=700080104&FiltreCouleur=0810&t=1,"['72% coton', '25% polyamide', '3% �lasthanne']"
1063,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-paperbag-imprime-bebe-taupe-clair-imprime.htm?ProductId=702090766&amp;FiltreCouleur=6326&amp;t=1"">Pantalon paperbag imprimé bébé - taupe clair imprimé</a>",/pantalon-paperbag-imprime-bebe-taupe-clair-imprime.htm?ProductId=702090766&FiltreCouleur=6326&t=1,['100% coton']
1064,"<a class=""omnitureproductlink product-image-link"" href=""/jean-boyfriend-bebe-en-denim-denim-gris.htm?ProductId=702090809&amp;FiltreCouleur=6444&amp;t=1"">Jean boyfriend bébé en denim - denim gris</a>",/jean-boyfriend-bebe-en-denim-denim-gris.htm?ProductId=702090809&FiltreCouleur=6444&t=1,['100% coton']
1065,"<a class=""omnitureproductlink product-image-link"" href=""/robe-de-ceremonie-bebe-dos-nu-ivoire-imprime.htm?ProductId=702140411&amp;FiltreCouleur=6346&amp;t=1"">Robe de cérémonie bébé dos-nu - ivoire imprimé</a>",/robe-de-ceremonie-bebe-dos-nu-ivoire-imprime.htm?ProductId=702140411&FiltreCouleur=6346&t=1,['100% coton']
1066,"<a class=""omnitureproductlink product-image-link"" href=""/body-mixte-en-gaze-de-coton-bebe-naissance-caramel.htm?ProductId=700040559&amp;FiltreCouleur=6530&amp;t=1"">Body mixte en gaze de coton bébé naissance - caramel</a>",/body-mixte-en-gaze-de-coton-bebe-naissance-caramel.htm?ProductId=700040559&FiltreCouleur=6530&t=1,['100% coton']
1067,"<a class=""omnitureproductlink product-image-link"" href=""/t-shirt-manches-longues-bebe-en-coton-bio-petit-bateau-marine.htm?ProductId=341003569&amp;FiltreCouleur=0531&amp;t=1"">T-shirt manches longues bébé en coton bio PETIT BATEAU -...</a>",/t-shirt-manches-longues-bebe-en-coton-bio-petit-bateau-marine.htm?ProductId=341003569&FiltreCouleur=0531&t=1,[]
1068,"<a class=""omnitureproductlink product-image-link"" href=""/sarouel-bebe-en-pique-de-coton-cyrillus-rose-tendre.htm?ProductId=707001777&amp;FiltreCouleur=6629&amp;t=1"">Sarouel bébé en piqué de coton CYRILLUS - rose tendre</a>",/sarouel-bebe-en-pique-de-coton-cyrillus-rose-tendre.htm?ProductId=707001777&FiltreCouleur=6629&t=1,['100% coton']
1069,"<a class=""omnitureproductlink product-image-link"" href=""/lot-de-2-pyjamas-en-voiture-en-velours-bebe-garcon-ouverture-zippee-lot-encre.htm?ProductId=700130920&amp;FiltreCouleur=6391&amp;t=1"">Lot de 2 pyjamas ""en voiture"" en velours bébé garçon...</a>",/lot-de-2-pyjamas-en-voiture-en-velours-bebe-garcon-ouverture-zippee-lot-encre.htm?ProductId=700130920&FiltreCouleur=6391&t=1,"['78% coton', '22% polyester']"
1070,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-imprime-jungle-bebe-avec-ceinture-a-nouer-ivoire-imprime.htm?ProductId=702090770&amp;FiltreCouleur=6346&amp;t=1"">Pantalon imprimé jungle bébé avec ceinture à nouer - ivoire...</a>",/pantalon-imprime-jungle-bebe-avec-ceinture-a-nouer-ivoire-imprime.htm?ProductId=702090770&FiltreCouleur=6346&t=1,"['51% viscose', '49% coton']"
1071,"<a class=""omnitureproductlink product-image-link"" href=""/lot-de-2-dors-bien-bebe-fille-renard-en-velours-lot-bois-de-rose.htm?ProductId=700130948&amp;FiltreCouleur=6641&amp;t=1"">Lot de 2 dors-bien bébé fille ""renard"" en velours - lot...</a>",/lot-de-2-dors-bien-bebe-fille-renard-en-velours-lot-bois-de-rose.htm?ProductId=700130948&FiltreCouleur=6641&t=1,"['76% coton', '24% polyester', '78% coton', '22% polyester']"
1072,"<a class=""omnitureproductlink product-image-link"" href=""/blouse-bebe-fille-rayures-et-flamants-roses-blanc.htm?ProductId=700100250&amp;FiltreCouleur=6346&amp;t=1"">Blouse bébé fille rayures et flamants roses - blanc</a>",/blouse-bebe-fille-rayures-et-flamants-roses-blanc.htm?ProductId=700100250&FiltreCouleur=6346&t=1,['pur coton']
1073,"<a class=""omnitureproductlink product-image-link"" href=""/parka-a-capuche-bordee-de-fausse-fourrure-bebe-bordeaux.htm?ProductId=702060346&amp;FiltreCouleur=6678&amp;t=1"">Parka à capuche bordée de fausse fourrure bébé - bordeaux</a>",/parka-a-capuche-bordee-de-fausse-fourrure-bebe-bordeaux.htm?ProductId=702060346&FiltreCouleur=6678&t=1,"['50% coton', '50% polyester', '100% polyester']"
1074,"<a class=""omnitureproductlink product-image-link"" href=""/blouse-fleurie-bebe-col-avec-broderie-anglaise-beige-imprime.htm?ProductId=700100313&amp;FiltreCouleur=6306&amp;t=1"">Blouse fleurie bébé col avec broderie anglaise - beige...</a>",/blouse-fleurie-bebe-col-avec-broderie-anglaise-beige-imprime.htm?ProductId=700100313&FiltreCouleur=6306&t=1,"['100% viscose', '100% coton']"
1075,"<a class=""omnitureproductlink product-image-link"" href=""/sweat-bebe-garcon-zippe-a-capuche-moutarde.htm?ProductId=700150409&amp;FiltreCouleur=6489&amp;t=1"">Sweat bébé garçon zippé à capuche - moutarde</a>",/sweat-bebe-garcon-zippe-a-capuche-moutarde.htm?ProductId=700150409&FiltreCouleur=6489&t=1,"['80% coton', '20% polyester']"
1076,"<a class=""omnitureproductlink product-image-link"" href=""/pull-en-maille-ajouree-bebe-bleu.htm?ProductId=341002433&amp;FiltreCouleur=0550&amp;t=1"">Pull en maille ajourée bébé - bleu</a>",/pull-en-maille-ajouree-bebe-bleu.htm?ProductId=341002433&FiltreCouleur=0550&t=1,['100% acrylique']
1077,"<a class=""omnitureproductlink product-image-link"" href=""/maillot-de-bain-couche-reutilisable-lassig-ecru.htm?ProductId=341002651&amp;FiltreCouleur=0401&amp;t=1"">Maillot de bain couche réutilisable LÄSSIG - écru</a>",/maillot-de-bain-couche-reutilisable-lassig-ecru.htm?ProductId=341002651&FiltreCouleur=0401&t=1,['100% polyester']
1078,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-en-velours-cotele-bebe-noisette.htm?ProductId=702090788&amp;FiltreCouleur=6529&amp;t=1"">Pantalon en velours côtelé bébé - noisette</a>",/pantalon-en-velours-cotele-bebe-noisette.htm?ProductId=702090788&FiltreCouleur=6529&t=1,"['98% coton', '2% �lasthanne']"
1079,"<a class=""omnitureproductlink product-image-link"" href=""/combinaison-anti-uv-lassig-gris-imprime.htm?ProductId=341002647&amp;FiltreCouleur=0617&amp;t=1"">Combinaison anti-UV LÄSSIG - gris imprimé</a>",/combinaison-anti-uv-lassig-gris-imprime.htm?ProductId=341002647&FiltreCouleur=0617&t=1,"['82% polyester', '18% elastane']"
1080,"<a class=""omnitureproductlink product-image-link"" href=""/lot-de-2-paires-de-collants-bebe-en-maille-pois-chat-lot-ivoire.htm?ProductId=700080114&amp;FiltreCouleur=6341&amp;t=1"">Lot de 2 paires de collants bébé en maille pois/chat - lot...</a>",/lot-de-2-paires-de-collants-bebe-en-maille-pois-chat-lot-ivoire.htm?ProductId=700080114&FiltreCouleur=6341&t=1,"['76% coton', '22% polyamide', '2% �lasthanne']"
1081,"<a class=""omnitureproductlink product-image-link"" href=""/coupe-vent-bebe-disney-mickey-bleu-chambray.htm?ProductId=706000940&amp;FiltreCouleur=6399&amp;t=1"">Coupe-vent bébé Disney Mickey® - bleu chambray</a>",/coupe-vent-bebe-disney-mickey-bleu-chambray.htm?ProductId=706000940&FiltreCouleur=6399&t=1,"['100% polyester', '100% polyuréthane', '100% coton', '100% polyester']"
1082,"<a class=""omnitureproductlink product-image-link"" href=""/calecon-de-bain-bebe-surf-bleu-raye.htm?ProductId=700180091&amp;FiltreCouleur=6408&amp;t=1"">Caleçon de bain bébé Surf - bleu rayé</a>",/calecon-de-bain-bebe-surf-bleu-raye.htm?ProductId=700180091&FiltreCouleur=6408&t=1,"['100% polyester', '100% polyester']"
1083,"<a class=""omnitureproductlink product-image-link"" href=""/ensemble-chemise-et-pantalon-raye-bebe-de-ceremonie-ivoire.htm?ProductId=702041111&amp;FiltreCouleur=6349&amp;t=1"">Ensemble chemise et pantalon rayé bébé de cérémonie - ivoire</a>",/ensemble-chemise-et-pantalon-raye-bebe-de-ceremonie-ivoire.htm?ProductId=702041111&FiltreCouleur=6349&t=1,"['100% coton', '60% coton', '40% viscose', '100% coton']"
1084,"<a class=""omnitureproductlink product-image-link"" href=""/dors-bien-bebe-en-coton-bio-petit-bateau-blanc-imprime.htm?ProductId=707001895&amp;FiltreCouleur=6346&amp;t=1"">Dors-bien bébé en coton bio PETIT BATEAU - blanc imprimé</a>",/dors-bien-bebe-en-coton-bio-petit-bateau-blanc-imprime.htm?ProductId=707001895&FiltreCouleur=6346&t=1,['100% coton']
1085,"<a class=""omnitureproductlink product-image-link"" href=""/parka-doublee-bebe-a-capuche-bleu-jean.htm?ProductId=702060352&amp;FiltreCouleur=6409&amp;t=1"">Parka doublée bébé à capuche - bleu jean</a>",/parka-doublee-bebe-a-capuche-bleu-jean.htm?ProductId=702060352&FiltreCouleur=6409&t=1,"['100% polyamide', '100% polyester']"
1086,"<a class=""omnitureproductlink product-image-link"" href=""/pull-de-noel-bebe-capsule-famille-motifs-famille-vert-sapin.htm?ProductId=341002791&amp;FiltreCouleur=1329&amp;t=1"">Pull de Noël bébé capsule famille motifs famille - vert...</a>",/pull-de-noel-bebe-capsule-famille-motifs-famille-vert-sapin.htm?ProductId=341002791&FiltreCouleur=1329&t=1,"['60% coton', '40% acrylique']"
1087,"<a class=""omnitureproductlink product-image-link"" href=""/robe-bi-matiere-en-gaze-de-coton-et-jersey-epais-bio-bebe-petit-bateau-corail.htm?ProductId=707001915&amp;FiltreCouleur=6690&amp;t=1"">Robe bi-matière en gaze de coton et jersey épais bio bébé -...</a>",/robe-bi-matiere-en-gaze-de-coton-et-jersey-epais-bio-bebe-petit-bateau-corail.htm?ProductId=707001915&FiltreCouleur=6690&t=1,[]
1088,"<a class=""omnitureproductlink product-image-link"" href=""/pantalon-imprime-jungle-bebe-avec-ceinture-a-nouer-ivoire-imprime.htm?ProductId=702090770&amp;FiltreCouleur=6346&amp;t=1"">Pantalon imprimé jungle bébé avec ceinture à nouer - ivoire...</a>",/pantalon-imprime-jungle-bebe-avec-ceinture-a-nouer-ivoire-imprime.htm?ProductId=702090770&FiltreCouleur=6346&t=1,"['51% viscose', '49% coton']"
1089,"<a class=""omnitureproductlink product-image-link"" href=""/sweat-molleton-bebe-fille-motif-animal-basics-terre-de-sienne.htm?ProductId=702110273&amp;FiltreCouleur=6510&amp;t=1"">Sweat molleton bébé fille motif animal BASICS - terre de...</a>",/sweat-molleton-bebe-fille-motif-animal-basics-terre-de-sienne.htm?ProductId=702110273&FiltreCouleur=6510&t=1,['pur coton']
1090,"<a class=""omnitureproductlink product-image-link"" href=""/blouson-a-capuche-bebe-garcon-sauge.htm?ProductId=702060327&amp;FiltreCouleur=6729&amp;t=1"">Blouson à capuche bébé garçon - sauge</a>",/blouson-a-capuche-bebe-garcon-sauge.htm?ProductId=702060327&FiltreCouleur=6729&t=1,"['100% polyester', '100% polyester']"
1091,"<a class=""omnitureproductlink product-image-link"" href=""/sweat-bebe-garcon-zippe-a-capuche-moutarde.htm?ProductId=700150409&amp;FiltreCouleur=6489&amp;t=1"">Sweat bébé garçon zippé à capuche - moutarde</a>",/sweat-bebe-garcon-zippe-a-capuche-moutarde.htm?ProductId=700150409&FiltreCouleur=6489&t=1,"['80% coton', '20% polyester']"
1092,"<a class=""omnitureproductlink product-image-link"" href=""/t-shirt-avec-col-en-broderie-anglaise-bebe-gris-chine.htm?ProductId=341002395&amp;FiltreCouleur=0613&amp;t=1"">T-shirt avec col en broderie anglaise bébé - gris chiné</a>",/t-shirt-avec-col-en-broderie-anglaise-bebe-gris-chine.htm?ProductId=341002395&FiltreCouleur=0613&t=1,"['85% coton', '15% viscose', '100% coton']"
